date,rainfall_mm,county
2024-04-02,2.9,Kisumu
2024-04-03,7.9,Kisumu
2024-04-04,0.1,Kisumu
2024-04-05,2.3,Kisumu
2024-04-06,7.4,Kisumu
2024-04-07,12.7,Kisumu
2024-04-08,17.7,Kisumu
2024-04-09,0.3,Kisumu
2024-04-10,2.7,Kisumu
2024-04-11,0.2,Kisumu
2024-04-12,0.1,Kisumu
2024-04-13,2.3,Kisumu
2024-04-14,13.5,Kisumu
2024-04-15,1.7,Kisumu
2024-04-16,0.4,Kisumu
2024-04-17,0.0,Kisumu
2024-04-18,1.0,Kisumu
2024-04-19,0.9,Kisumu
2024-04-20,0.1,Kisumu
2024-04-21,0.2,Kisumu
2024-04-22,4.1,Kisumu
2024-04-23,5.8,Kisumu
2024-04-24,4.9,Kisumu
2024-04-25,11.5,Kisumu
2024-04-26,1.3,Kisumu
2024-04-27,0.1,Kisumu
2024-04-28,1.9,Kisumu
2024-04-29,6.9,Kisumu
2024-04-30,0.2,Kisumu
2024-05-01,0.9,Kisumu
2024-05-02,4.7,Kisumu
2024-05-03,1.0,Kisumu
2024-05-04,1.1,Kisumu
2024-05-05,0.0,Kisumu
2024-05-06,0.0,Kisumu
2024-05-07,1.2,Kisumu
2024-05-08,5.1,Kisumu
2024-05-09,1.8,Kisumu
2024-05-10,8.8,Kisumu
2024-05-11,0.0,Kisumu
2024-05-12,0.0,Kisumu
2024-05-13,1.7,Kisumu
2024-05-14,12.2,Kisumu
2024-05-15,0.0,Kisumu
2024-05-16,0.1,Kisumu
2024-05-17,0.0,Kisumu
2024-05-18,0.7,Kisumu
2024-05-19,0.0,Kisumu
2024-05-20,6.1,Kisumu
2024-05-21,0.5,Kisumu
2024-05-22,0.4,Kisumu
2024-05-23,0.3,Kisumu
2024-05-24,3.9,Kisumu
2024-05-25,0.0,Kisumu
2024-05-26,0.0,Kisumu
2024-05-27,0.5,Kisumu
2024-05-28,0.3,Kisumu
2024-05-29,1.0,Kisumu
2024-05-30,0.1,Kisumu
2024-05-31,1.6,Kisumu
2024-06-01,0.2,Kisumu
2024-06-02,0.0,Kisumu
2024-06-03,4.1,Kisumu
2024-06-04,3.2,Kisumu
2024-06-05,0.1,Kisumu
2024-06-06,3.0,Kisumu
2024-06-07,0.4,Kisumu
2024-06-08,0.5,Kisumu
2024-06-09,5.1,Kisumu
2024-06-10,2.3,Kisumu
2024-06-11,1.7,Kisumu
2024-06-12,0.5,Kisumu
2024-06-13,0.0,Kisumu
2024-06-14,0.0,Kisumu
2024-06-15,0.5,Kisumu
2024-06-16,0.7,Kisumu
2024-06-17,7.3,Kisumu
2024-06-18,0.0,Kisumu
2024-06-19,0.0,Kisumu
2024-06-20,0.1,Kisumu
2024-06-21,0.3,Kisumu
2024-06-22,0.0,Kisumu
2024-06-23,0.0,Kisumu
2024-06-24,0.0,Kisumu
2024-06-25,1.5,Kisumu
2024-06-26,0.5,Kisumu
2024-06-27,0.2,Kisumu
2024-06-28,0.3,Kisumu
2024-06-29,0.0,Kisumu
2024-06-30,0.0,Kisumu
2024-07-01,0.0,Kisumu
2024-07-02,0.2,Kisumu
2024-07-03,0.9,Kisumu
2024-07-04,0.0,Kisumu
2024-07-05,0.2,Kisumu
2024-07-06,14.0,Kisumu
2024-07-07,8.2,Kisumu
2024-07-08,9.7,Kisumu
2024-07-09,0.1,Kisumu
2024-07-10,1.0,Kisumu
2024-07-11,13.9,Kisumu
2024-07-12,1.1,Kisumu
2024-07-13,0.0,Kisumu
2024-07-14,0.1,Kisumu
2024-07-15,0.1,Kisumu
2024-07-16,0.6,Kisumu
2024-07-17,0.1,Kisumu
2024-07-18,0.5,Kisumu
2024-07-19,0.7,Kisumu
2024-07-20,1.2,Kisumu
2024-07-21,1.9,Kisumu
2024-07-22,14.8,Kisumu
2024-07-23,0.0,Kisumu
2024-07-24,0.5,Kisumu
2024-07-25,0.0,Kisumu
2024-07-26,0.2,Kisumu
2024-07-27,0.0,Kisumu
2024-07-28,0.0,Kisumu
2024-07-29,6.0,Kisumu
2024-07-30,0.3,Kisumu
2024-07-31,0.0,Kisumu
2024-08-01,1.2,Kisumu
2024-08-02,0.3,Kisumu
2024-08-03,3.0,Kisumu
2024-08-04,0.0,Kisumu
2024-08-05,0.4,Kisumu
2024-08-06,0.0,Kisumu
2024-08-07,0.0,Kisumu
2024-08-08,3.1,Kisumu
2024-08-09,1.1,Kisumu
2024-08-10,0.5,Kisumu
2024-08-11,0.0,Kisumu
2024-08-12,8.3,Kisumu
2024-08-13,0.0,Kisumu
2024-08-14,0.0,Kisumu
2024-08-15,8.6,Kisumu
2024-08-16,1.7,Kisumu
2024-08-17,0.0,Kisumu
2024-08-18,0.0,Kisumu
2024-08-19,0.0,Kisumu
2024-08-20,0.1,Kisumu
2024-08-21,0.0,Kisumu
2024-08-22,5.6,Kisumu
2024-08-23,0.0,Kisumu
2024-08-24,0.0,Kisumu
2024-08-25,0.4,Kisumu
2024-08-26,1.8,Kisumu
2024-08-27,0.8,Kisumu
2024-08-28,0.0,Kisumu
2024-08-29,0.0,Kisumu
2024-08-30,0.5,Kisumu
2024-08-31,0.2,Kisumu
2024-09-01,0.0,Kisumu
2024-09-02,0.0,Kisumu
2024-09-03,2.4,Kisumu
2024-09-04,1.0,Kisumu
2024-09-05,2.4,Kisumu
2024-09-06,0.0,Kisumu
2024-09-07,0.0,Kisumu
2024-09-08,0.4,Kisumu
2024-09-09,0.1,Kisumu
2024-09-10,0.0,Kisumu
2024-09-11,0.0,Kisumu
2024-09-12,5.7,Kisumu
2024-09-13,0.4,Kisumu
2024-09-14,0.0,Kisumu
2024-09-15,0.8,Kisumu
2024-09-16,1.5,Kisumu
2024-09-17,2.7,Kisumu
2024-09-18,0.3,Kisumu
2024-09-19,8.3,Kisumu
2024-09-20,12.4,Kisumu
2024-09-21,1.8,Kisumu
2024-09-22,0.3,Kisumu
2024-09-23,0.6,Kisumu
2024-09-24,0.5,Kisumu
2024-09-25,0.5,Kisumu
2024-09-26,0.4,Kisumu
2024-09-27,1.0,Kisumu
2024-09-28,2.6,Kisumu
2024-09-29,10.1,Kisumu
2024-09-30,1.3,Kisumu
2024-10-01,6.8,Kisumu
2024-10-02,0.0,Kisumu
2024-10-03,0.0,Kisumu
2024-10-04,0.0,Kisumu
2024-10-05,0.5,Kisumu
2024-10-06,8.9,Kisumu
2024-10-07,0.9,Kisumu
2024-10-08,0.0,Kisumu
2024-10-09,1.9,Kisumu
2024-10-10,2.9,Kisumu
2024-10-11,0.0,Kisumu
2024-10-12,0.0,Kisumu
2024-10-13,0.1,Kisumu
2024-10-14,3.0,Kisumu
2024-10-15,0.4,Kisumu
2024-10-16,6.2,Kisumu
2024-10-17,11.8,Kisumu
2024-10-18,1.6,Kisumu
2024-10-19,0.1,Kisumu
2024-10-20,22.6,Kisumu
2024-10-21,3.3,Kisumu
2024-10-22,0.4,Kisumu
2024-10-23,1.7,Kisumu
2024-10-24,0.9,Kisumu
2024-10-25,0.0,Kisumu
2024-10-26,0.0,Kisumu
2024-10-27,6.7,Kisumu
2024-10-28,1.6,Kisumu
2024-10-29,0.0,Kisumu
2024-10-30,0.5,Kisumu
2024-10-31,0.2,Kisumu
2024-11-01,6.9,Kisumu
2024-11-02,0.1,Kisumu
2024-11-03,0.7,Kisumu
2024-11-04,0.5,Kisumu
2024-11-05,15.1,Kisumu
2024-11-06,8.7,Kisumu
2024-11-07,0.2,Kisumu
2024-11-08,0.0,Kisumu
2024-11-09,0.0,Kisumu
2024-11-10,5.0,Kisumu
2024-11-11,7.2,Kisumu
2024-11-12,0.0,Kisumu
2024-11-13,12.1,Kisumu
2024-11-14,0.2,Kisumu
2024-11-15,1.4,Kisumu
2024-11-16,9.9,Kisumu
2024-11-17,0.7,Kisumu
2024-11-18,0.0,Kisumu
2024-11-19,13.4,Kisumu
2024-11-20,5.0,Kisumu
2024-11-21,18.7,Kisumu
2024-11-22,8.6,Kisumu
2024-11-23,8.4,Kisumu
2024-11-24,17.7,Kisumu
2024-11-25,2.8,Kisumu
2024-11-26,4.5,Kisumu
2024-11-27,11.3,Kisumu
2024-11-28,7.5,Kisumu
2024-11-29,4.0,Kisumu
2024-11-30,10.0,Kisumu
2024-12-01,19.6,Kisumu
2024-12-02,7.7,Kisumu
2024-12-03,3.0,Kisumu
2024-12-04,0.0,Kisumu
2024-12-05,0.5,Kisumu
2024-12-06,0.8,Kisumu
2024-12-07,0.0,Kisumu
2024-12-08,0.0,Kisumu
2024-12-09,0.0,Kisumu
2024-12-10,0.0,Kisumu
2024-12-11,0.0,Kisumu
2024-12-12,3.4,Kisumu
2024-12-13,5.5,Kisumu
2024-12-14,0.5,Kisumu
2024-12-15,1.1,Kisumu
2024-12-16,1.5,Kisumu
2024-12-17,0.1,Kisumu
2024-12-18,0.0,Kisumu
2024-12-19,11.3,Kisumu
2024-12-20,0.2,Kisumu
2024-12-21,3.1,Kisumu
2024-12-22,3.8,Kisumu
2024-12-23,8.0,Kisumu
2024-12-24,10.2,Kisumu
2024-12-25,8.2,Kisumu
2024-12-26,0.8,Kisumu
2024-12-27,0.2,Kisumu
2024-12-28,0.0,Kisumu
2024-12-29,0.0,Kisumu
2024-12-30,0.0,Kisumu
2024-12-31,0.0,Kisumu
2025-01-01,0.0,Kisumu
2025-01-02,0.0,Kisumu
2025-01-03,0.0,Kisumu
2025-01-04,0.0,Kisumu
2025-01-05,0.0,Kisumu
2025-01-06,0.0,Kisumu
2025-01-07,0.1,Kisumu
2025-01-08,0.0,Kisumu
2025-01-09,0.6,Kisumu
2025-01-10,5.5,Kisumu
2025-01-11,0.6,Kisumu
2025-01-12,1.2,Kisumu
2025-01-13,0.0,Kisumu
2025-01-14,0.0,Kisumu
2025-01-15,0.0,Kisumu
2025-01-16,0.0,Kisumu
2025-01-17,0.0,Kisumu
2025-01-18,0.0,Kisumu
2025-01-19,0.0,Kisumu
2025-01-20,0.4,Kisumu
2025-01-21,0.9,Kisumu
2025-01-22,0.1,Kisumu
2025-01-23,0.7,Kisumu
2025-01-24,0.2,Kisumu
2025-01-25,6.5,Kisumu
2025-01-26,1.0,Kisumu
2025-01-27,4.2,Kisumu
2025-01-28,9.3,Kisumu
2025-01-29,13.2,Kisumu
2025-01-30,4.6,Kisumu
2025-01-31,2.8,Kisumu
2025-02-01,2.3,Kisumu
2025-02-02,0.3,Kisumu
2025-02-03,0.0,Kisumu
2025-02-04,0.0,Kisumu
2025-02-05,0.0,Kisumu
2025-02-06,0.0,Kisumu
2025-02-07,0.0,Kisumu
2025-02-08,0.7,Kisumu
2025-02-09,3.4,Kisumu
2025-02-10,0.0,Kisumu
2025-02-11,0.0,Kisumu
2025-02-12,0.0,Kisumu
2025-02-13,0.0,Kisumu
2025-02-14,0.0,Kisumu
2025-02-15,0.2,Kisumu
2025-02-16,0.0,Kisumu
2025-02-17,0.0,Kisumu
2025-02-18,0.0,Kisumu
2025-02-19,0.0,Kisumu
2025-02-20,0.0,Kisumu
2025-02-21,0.0,Kisumu
2025-02-22,0.0,Kisumu
2025-02-23,0.0,Kisumu
2025-02-24,0.0,Kisumu
2025-02-25,0.0,Kisumu
2025-02-26,0.0,Kisumu
2025-02-27,0.0,Kisumu
2025-02-28,0.0,Kisumu
2025-03-01,0.0,Kisumu
2025-03-02,0.0,Kisumu
2025-03-03,0.0,Kisumu
2025-03-04,0.0,Kisumu
2025-03-05,0.0,Kisumu
2025-03-06,0.0,Kisumu
2025-03-07,0.0,Kisumu
2025-03-08,0.4,Kisumu
2025-03-09,11.1,Kisumu
2025-03-10,0.6,Kisumu
2025-03-11,5.3,Kisumu
2025-03-12,3.4,Kisumu
2025-03-13,0.0,Kisumu
2025-03-14,0.2,Kisumu
2025-03-15,0.1,Kisumu
2025-03-16,3.1,Kisumu
2025-03-17,2.2,Kisumu
2025-03-18,0.6,Kisumu
2025-03-19,8.7,Kisumu
2025-03-20,4.6,Kisumu
2025-03-21,0.0,Kisumu
2025-03-22,0.6,Kisumu
2025-03-23,10.6,Kisumu
2025-03-24,2.4,Kisumu
2025-03-25,0.0,Kisumu
2025-03-26,2.7,Kisumu
2025-03-27,2.4,Kisumu
2025-03-28,18.8,Kisumu
2025-03-29,4.7,Kisumu
2025-03-30,1.9,Kisumu
2025-03-31,3.8,Kisumu
2025-04-01,3.5,Kisumu
2025-04-02,0.4,Kisumu
2025-04-03,0.0,Kisumu
2025-04-04,7.8,Kisumu
2025-04-05,11.4,Kisumu
2025-04-06,5.8,Kisumu
2025-04-07,10.6,Kisumu
2025-04-08,9.0,Kisumu
2025-04-09,0.1,Kisumu
2025-04-10,3.2,Kisumu
2025-04-11,0.2,Kisumu
2025-04-12,12.9,Kisumu
2025-04-13,18.2,Kisumu
2025-04-14,0.3,Kisumu
2025-04-15,6.3,Kisumu
2025-04-16,13.5,Kisumu
2025-04-17,0.3,Kisumu
2025-04-18,0.8,Kisumu
2025-04-19,19.4,Kisumu
2025-04-20,18.9,Kisumu
2025-04-21,1.8,Kisumu
2025-04-22,0.2,Kisumu
2025-04-23,11.6,Kisumu
2025-04-24,2.3,Kisumu
2025-04-25,0.0,Kisumu
2025-04-26,0.0,Kisumu
2025-04-27,0.0,Kisumu
2025-04-28,0.2,Kisumu
2025-04-29,9.1,Kisumu
2025-04-30,5.4,Kisumu
2025-05-01,1.7,Kisumu
2025-05-02,1.7,Kisumu
2025-05-03,1.2,Kisumu
2025-05-04,8.3,Kisumu
2025-05-05,1.6,Kisumu
2025-05-06,6.2,Kisumu
2025-05-07,5.0,Kisumu
2025-05-08,12.3,Kisumu
2025-05-09,0.4,Kisumu
2025-05-10,0.6,Kisumu
2025-05-11,3.5,Kisumu
2025-05-12,0.3,Kisumu
2025-05-13,1.6,Kisumu
2025-05-14,7.5,Kisumu
2025-05-15,2.6,Kisumu
2025-05-16,2.0,Kisumu
2025-05-17,5.0,Kisumu
2025-05-18,0.0,Kisumu
2025-05-19,0.3,Kisumu
2025-05-20,9.3,Kisumu
2025-05-21,4.3,Kisumu
2025-05-22,7.0,Kisumu
2025-05-23,0.0,Kisumu
2025-05-24,0.0,Kisumu
2025-05-25,6.0,Kisumu
2025-05-26,1.7,Kisumu
2025-05-27,0.9,Kisumu
2025-05-28,0.1,Kisumu
2025-05-29,5.4,Kisumu
2025-05-30,8.4,Kisumu
2025-05-31,0.0,Kisumu
2025-06-01,0.0,Kisumu
2025-06-02,5.4,Kisumu
2025-06-03,0.6,Kisumu
2025-06-04,1.5,Kisumu
2025-06-05,0.2,Kisumu
2025-06-06,0.8,Kisumu
2025-06-07,0.7,Kisumu
2025-06-08,0.0,Kisumu
2025-06-09,0.0,Kisumu
2025-06-10,0.0,Kisumu
2025-06-11,0.0,Kisumu
2025-06-12,0.4,Kisumu
2025-06-13,4.0,Kisumu
2025-06-14,0.0,Kisumu
2025-06-15,3.8,Kisumu
2025-06-16,0.9,Kisumu
2025-06-17,0.4,Kisumu
2025-06-18,4.2,Kisumu
2025-06-19,12.7,Kisumu
2025-06-20,4.1,Kisumu
2025-06-21,0.0,Kisumu
2025-06-22,0.3,Kisumu
2025-06-23,2.9,Kisumu
2025-06-24,12.5,Kisumu
2025-06-25,0.0,Kisumu
2025-06-26,0.0,Kisumu
2025-06-27,0.0,Kisumu
2025-06-28,1.1,Kisumu
2025-06-29,4.5,Kisumu
2025-06-30,0.9,Kisumu
2025-07-01,1.6,Kisumu
2025-07-02,1.9,Kisumu
2025-07-03,3.9,Kisumu
2025-07-04,0.0,Kisumu
2025-07-05,0.3,Kisumu
2025-07-06,7.8,Kisumu
2025-07-07,1.1,Kisumu
2025-07-08,0.0,Kisumu
2025-07-09,14.2,Kisumu
2025-07-10,6.6,Kisumu
2025-07-11,1.5,Kisumu
2025-07-12,0.2,Kisumu
2025-07-13,0.6,Kisumu
2025-07-14,0.8,Kisumu
2025-07-15,0.0,Kisumu
2025-07-16,2.4,Kisumu
2025-07-17,3.3,Kisumu
2025-07-18,0.3,Kisumu
2025-07-19,0.2,Kisumu
2025-07-20,0.0,Kisumu
2025-07-21,0.2,Kisumu
2025-07-22,1.2,Kisumu
2025-07-23,1.0,Kisumu
2025-07-24,2.0,Kisumu
2025-07-25,0.0,Kisumu
2025-07-26,0.0,Kisumu
2025-07-27,0.0,Kisumu
2025-07-28,0.0,Kisumu
2025-07-29,0.1,Kisumu
2025-07-30,0.3,Kisumu
2025-07-31,0.0,Kisumu
2025-08-01,0.0,Kisumu
2025-08-02,0.0,Kisumu
2025-08-03,0.0,Kisumu
2025-08-04,0.1,Kisumu
2025-08-05,0.0,Kisumu
2025-08-06,2.3,Kisumu
2025-08-07,0.5,Kisumu
2025-08-08,0.8,Kisumu
2025-08-09,7.4,Kisumu
2025-08-10,3.0,Kisumu
2025-08-11,0.0,Kisumu
2025-08-12,1.5,Kisumu
2025-08-13,0.0,Kisumu
2025-08-14,0.0,Kisumu
2025-08-15,3.6,Kisumu
2025-08-16,23.4,Kisumu
2025-08-17,12.9,Kisumu
2025-08-18,14.6,Kisumu
2025-08-19,1.7,Kisumu
2025-08-20,0.0,Kisumu
2025-08-21,1.1,Kisumu
2025-08-22,0.0,Kisumu
2025-08-23,0.0,Kisumu
2025-08-24,1.7,Kisumu
2025-08-25,0.7,Kisumu
2025-08-26,0.0,Kisumu
2025-08-27,0.5,Kisumu
2025-08-28,0.2,Kisumu
2025-08-29,0.0,Kisumu
2025-08-30,0.1,Kisumu
2025-08-31,5.4,Kisumu
2025-09-01,0.1,Kisumu
2025-09-02,0.3,Kisumu
2025-09-03,0.7,Kisumu
2025-09-04,0.9,Kisumu
2025-09-05,0.5,Kisumu
2025-09-06,0.0,Kisumu
2025-09-07,1.0,Kisumu
2025-09-08,3.7,Kisumu
2025-09-09,0.0,Kisumu
2025-09-10,0.8,Kisumu
2025-09-11,0.9,Kisumu
2025-09-12,0.0,Kisumu
2025-09-13,5.5,Kisumu
2025-09-14,0.0,Kisumu
2025-09-15,2.6,Kisumu
2025-09-16,6.5,Kisumu
2025-09-17,0.5,Kisumu
2025-09-18,0.0,Kisumu
2025-09-19,0.1,Kisumu
2025-09-20,0.0,Kisumu
2025-09-21,0.4,Kisumu
2025-09-22,0.0,Kisumu
2025-09-23,0.1,Kisumu
2025-09-24,6.6,Kisumu
2025-09-25,2.9,Kisumu
2025-09-26,3.0,Kisumu
2025-09-27,0.3,Kisumu
2025-09-28,1.7,Kisumu
2025-09-29,0.3,Kisumu
2025-09-30,0.4,Kisumu
2025-10-01,0.0,Kisumu
2025-10-02,0.2,Kisumu
2025-10-03,1.2,Kisumu
2025-10-04,9.4,Kisumu
2025-10-05,14.9,Kisumu
2025-10-06,12.5,Kisumu
2025-10-07,0.1,Kisumu
2025-10-08,0.0,Kisumu
2025-10-09,5.5,Kisumu
2025-10-10,0.0,Kisumu
2025-10-11,0.0,Kisumu
2025-10-12,0.1,Kisumu
2025-10-13,0.0,Kisumu
2025-10-14,0.0,Kisumu
2025-10-15,0.0,Kisumu
2025-10-16,5.7,Kisumu
2025-10-17,4.1,Kisumu
2025-10-18,0.5,Kisumu
2025-10-19,0.3,Kisumu
2025-10-20,0.2,Kisumu
2025-10-21,0.1,Kisumu
2025-10-22,0.8,Kisumu
2025-10-23,17.2,Kisumu
2025-10-24,1.0,Kisumu
2025-10-25,13.5,Kisumu
2025-10-26,0.2,Kisumu
2025-10-27,0.7,Kisumu
2025-10-28,2.6,Kisumu
2025-10-29,24.3,Kisumu
2025-10-30,18.4,Kisumu
2025-10-31,10.3,Kisumu
2025-11-01,7.4,Kisumu
2025-11-02,2.7,Kisumu
2025-11-03,0.3,Kisumu
2025-11-04,0.0,Kisumu
2025-11-05,0.0,Kisumu
2025-11-06,3.2,Kisumu
2025-11-07,0.4,Kisumu
2025-11-08,9.2,Kisumu
2025-11-09,9.5,Kisumu
2025-11-10,2.3,Kisumu
2025-11-11,0.0,Kisumu
2025-11-12,0.0,Kisumu
2025-11-13,0.0,Kisumu
2025-11-14,0.5,Kisumu
2025-11-15,2.7,Kisumu
2025-11-16,0.3,Kisumu
2025-11-17,2.5,Kisumu
2025-11-18,0.0,Kisumu
2025-11-19,0.1,Kisumu
2025-11-20,0.0,Kisumu
2025-11-21,0.4,Kisumu
2025-11-22,0.0,Kisumu
2025-11-23,0.0,Kisumu
2025-11-24,0.0,Kisumu
2025-11-25,0.1,Kisumu
2025-11-26,0.4,Kisumu
2025-11-27,0.0,Kisumu
2025-11-28,0.0,Kisumu
2025-11-29,0.1,Kisumu
2025-11-30,0.0,Kisumu
2025-12-01,0.0,Kisumu
2025-12-02,0.0,Kisumu
2025-12-03,0.0,Kisumu
2025-12-04,0.3,Kisumu
2025-12-05,0.0,Kisumu
2025-12-06,0.0,Kisumu
2025-12-07,0.0,Kisumu
2025-12-08,0.0,Kisumu
2025-12-09,0.0,Kisumu
2025-12-10,1.2,Kisumu
2025-12-11,8.3,Kisumu
2025-12-12,1.6,Kisumu
2025-12-13,10.9,Kisumu
2025-12-14,0.3,Kisumu
2025-12-15,0.1,Kisumu
2025-12-16,0.3,Kisumu
2025-12-17,15.1,Kisumu
2025-12-18,6.1,Kisumu
2025-12-19,20.3,Kisumu
2025-12-20,0.9,Kisumu
2025-12-21,0.6,Kisumu
2025-12-22,0.0,Kisumu
2025-12-23,0.3,Kisumu
2025-12-24,0.1,Kisumu
2025-12-25,3.5,Kisumu
2025-12-26,0.9,Kisumu
2025-12-27,0.8,Kisumu
2025-12-28,43.2,Kisumu
2025-12-29,2.2,Kisumu
2025-12-30,24.4,Kisumu
2025-12-31,5.8,Kisumu
2022-01-01,9.1,Homa Bay
2022-01-02,0.1,Homa Bay
2022-01-03,1.0,Homa Bay
2022-01-04,3.4,Homa Bay
2022-01-05,0.0,Homa Bay
2022-01-06,0.0,Homa Bay
2022-01-07,0.1,Homa Bay
2022-01-08,0.4,Homa Bay
2022-01-09,0.0,Homa Bay
2022-01-10,0.0,Homa Bay
2022-01-11,0.0,Homa Bay
2022-01-12,0.0,Homa Bay
2022-01-13,0.0,Homa Bay
2022-01-14,0.0,Homa Bay
2022-01-15,8.0,Homa Bay
2022-01-16,2.2,Homa Bay
2022-01-17,39.0,Homa Bay
2022-01-18,3.8,Homa Bay
2022-01-19,1.6,Homa Bay
2022-01-20,0.0,Homa Bay
2022-01-21,0.4,Homa Bay
2022-01-22,0.0,Homa Bay
2022-01-23,1.7,Homa Bay
2022-01-24,0.0,Homa Bay
2022-01-25,0.0,Homa Bay
2022-01-26,0.0,Homa Bay
2022-01-27,0.0,Homa Bay
2022-01-28,0.1,Homa Bay
2022-01-29,0.2,Homa Bay
2022-01-30,2.2,Homa Bay
2022-01-31,16.3,Homa Bay
2022-02-01,2.6,Homa Bay
2022-02-02,0.0,Homa Bay
2022-02-03,0.4,Homa Bay
2022-02-04,0.2,Homa Bay
2022-02-05,4.1,Homa Bay
2022-02-06,0.7,Homa Bay
2022-02-07,0.8,Homa Bay
2022-02-08,0.0,Homa Bay
2022-02-09,9.7,Homa Bay
2022-02-10,0.1,Homa Bay
2022-02-11,0.0,Homa Bay
2022-02-12,12.1,Homa Bay
2022-02-13,0.0,Homa Bay
2022-02-14,0.5,Homa Bay
2022-02-15,0.1,Homa Bay
2022-02-16,0.1,Homa Bay
2022-02-17,0.0,Homa Bay
2022-02-18,0.2,Homa Bay
2022-02-19,0.8,Homa Bay
2022-02-20,11.8,Homa Bay
2022-02-21,0.7,Homa Bay
2022-02-22,0.1,Homa Bay
2022-02-23,0.9,Homa Bay
2022-02-24,2.8,Homa Bay
2022-02-25,0.0,Homa Bay
2022-02-26,0.0,Homa Bay
2022-02-27,0.0,Homa Bay
2022-02-28,0.0,Homa Bay
2022-03-01,0.1,Homa Bay
2022-03-02,0.0,Homa Bay
2022-03-03,4.5,Homa Bay
2022-03-04,0.0,Homa Bay
2022-03-05,0.0,Homa Bay
2022-03-06,0.0,Homa Bay
2022-03-07,0.0,Homa Bay
2022-03-08,0.0,Homa Bay
2022-03-09,0.5,Homa Bay
2022-03-10,0.1,Homa Bay
2022-03-11,0.0,Homa Bay
2022-03-12,0.0,Homa Bay
2022-03-13,4.1,Homa Bay
2022-03-14,0.7,Homa Bay
2022-03-15,0.0,Homa Bay
2022-03-16,2.5,Homa Bay
2022-03-17,2.5,Homa Bay
2022-03-18,1.1,Homa Bay
2022-03-19,0.0,Homa Bay
2022-03-20,0.1,Homa Bay
2022-03-21,0.1,Homa Bay
2022-03-22,1.2,Homa Bay
2022-03-23,10.4,Homa Bay
2022-03-24,5.9,Homa Bay
2022-03-25,0.0,Homa Bay
2022-03-26,6.4,Homa Bay
2022-03-27,3.4,Homa Bay
2022-03-28,14.2,Homa Bay
2022-03-29,6.2,Homa Bay
2022-03-30,9.5,Homa Bay
2022-03-31,0.0,Homa Bay
2022-04-01,0.0,Homa Bay
2022-04-02,0.0,Homa Bay
2022-04-03,0.0,Homa Bay
2022-04-04,0.1,Homa Bay
2022-04-05,0.2,Homa Bay
2022-04-06,0.1,Homa Bay
2022-04-07,2.2,Homa Bay
2022-04-08,0.3,Homa Bay
2022-04-09,0.0,Homa Bay
2022-04-10,0.0,Homa Bay
2022-04-11,0.2,Homa Bay
2022-04-12,2.1,Homa Bay
2022-04-13,0.5,Homa Bay
2022-04-14,1.8,Homa Bay
2022-04-15,15.2,Homa Bay
2022-04-16,17.6,Homa Bay
2022-04-17,10.1,Homa Bay
2022-04-18,0.4,Homa Bay
2022-04-19,3.5,Homa Bay
2022-04-20,12.1,Homa Bay
2022-04-21,6.1,Homa Bay
2022-04-22,6.7,Homa Bay
2022-04-23,0.5,Homa Bay
2022-04-24,14.8,Homa Bay
2022-04-25,12.5,Homa Bay
2022-04-26,20.1,Homa Bay
2022-04-27,4.8,Homa Bay
2022-04-28,24.4,Homa Bay
2022-04-29,26.1,Homa Bay
2022-04-30,14.3,Homa Bay
2022-05-01,5.0,Homa Bay
2022-05-02,6.4,Homa Bay
2022-05-03,10.3,Homa Bay
2022-05-04,4.9,Homa Bay
2022-05-05,1.3,Homa Bay
2022-05-06,1.0,Homa Bay
2022-05-07,1.3,Homa Bay
2022-05-08,3.0,Homa Bay
2022-05-09,6.4,Homa Bay
2022-05-10,0.0,Homa Bay
2022-05-11,9.6,Homa Bay
2022-05-12,1.0,Homa Bay
2022-05-13,0.0,Homa Bay
2022-05-14,1.8,Homa Bay
2022-05-15,0.5,Homa Bay
2022-05-16,0.0,Homa Bay
2022-05-17,3.5,Homa Bay
2022-05-18,3.8,Homa Bay
2022-05-19,0.0,Homa Bay
2022-05-20,0.1,Homa Bay
2022-05-21,0.8,Homa Bay
2022-05-22,1.9,Homa Bay
2022-05-23,10.0,Homa Bay
2022-05-24,0.6,Homa Bay
2022-05-25,3.8,Homa Bay
2022-05-26,2.7,Homa Bay
2022-05-27,28.2,Homa Bay
2022-05-28,14.7,Homa Bay
2022-05-29,10.1,Homa Bay
2022-05-30,11.2,Homa Bay
2022-05-31,0.0,Homa Bay
2022-06-01,2.6,Homa Bay
2022-06-02,0.0,Homa Bay
2022-06-03,0.0,Homa Bay
2022-06-04,0.2,Homa Bay
2022-06-05,0.2,Homa Bay
2022-06-06,0.0,Homa Bay
2022-06-07,1.1,Homa Bay
2022-06-08,0.8,Homa Bay
2022-06-09,5.4,Homa Bay
2022-06-10,0.5,Homa Bay
2022-06-11,0.0,Homa Bay
2022-06-12,0.0,Homa Bay
2022-06-13,0.0,Homa Bay
2022-06-14,0.3,Homa Bay
2022-06-15,0.0,Homa Bay
2022-06-16,0.0,Homa Bay
2022-06-17,0.0,Homa Bay
2022-06-18,0.8,Homa Bay
2022-06-19,5.0,Homa Bay
2022-06-20,7.7,Homa Bay
2022-06-21,0.0,Homa Bay
2022-06-22,0.0,Homa Bay
