county,date,reported_date,cholera_cases,malaria_cases,report_delay_days,rain_7day_lag,rain_14day_lag,rain_21day_lag,seasonal_factor,rainfall_mm,population,cholera_rate_per_100k,malaria_rate_per_100k,cholera_lag_3,malaria_lag_3,cholera_lag_5,malaria_lag_5,cholera_lag_7,malaria_lag_7,rain_7day_avg,cholera_7day_avg,cholera_baseline,cholera_baseline_std,outbreak_next_7days,week_of_year,month,year,cholera_missing,malaria_missing,is_rainy_season
Homa Bay,2022-04-21,2022-04-24,0.0,588.0,3,1.8,2.2,0.0,1.5,6.1,1150000,0.0,51.13043478260869,0.0,736.0,,,,,9.285714285714286,0.25,0.2222222222222222,0.4409585518440982,0,16,4,2022,0,0,1
Homa Bay,2022-04-22,2022-04-28,,582.0,6,15.2,0.3,0.0,1.5,6.7,1150000,,50.60869565217391,,643.0,,633.0,1.0,,8.071428571428571,0.0,0.2222222222222222,0.4409585518440982,0,16,4,2022,1,0,1
Homa Bay,2022-04-23,2022-04-29,,590.0,6,17.6,0.0,0.0,1.5,0.5,1150000,,51.30434782608695,0.0,683.0,0.0,736.0,,,5.628571428571428,0.0,0.25,0.4629100498862755,0,16,4,2022,1,0,1
Homa Bay,2022-04-24,2022-04-29,1.0,507.0,5,10.1,0.0,0.0,1.5,14.8,1150000,0.08695652173913043,44.08695652173913,0.0,588.0,,643.0,,633.0,6.299999999999999,0.25,0.375,0.5175491695067654,0,16,4,2022,0,0,1
Homa Bay,2022-04-25,2022-04-28,,577.0,3,0.4,0.2,0.1,1.5,12.5,1150000,,50.173913043478265,,582.0,0.0,683.0,0.0,736.0,8.028571428571428,0.3333333333333333,0.42857142857142855,0.5345224838248485,0,17,4,2022,1,0,1
Homa Bay,2022-04-26,2022-05-02,,,6,3.5,2.1,0.2,1.5,20.1,1150000,,,,590.0,0.0,588.0,,643.0,10.4,0.3333333333333333,0.3333333333333333,0.516397779494322,0,17,4,2022,1,1,1
Homa Bay,2022-04-27,2022-04-30,0.0,553.0,3,12.1,0.5,0.1,1.5,4.8,1150000,0.0,48.08695652173913,1.0,507.0,,582.0,0.0,683.0,9.357142857142858,0.3333333333333333,0.3333333333333333,0.516397779494322,0,17,4,2022,0,0,1
Homa Bay,2022-04-28,2022-05-04,0.0,625.0,6,6.1,1.8,2.2,1.5,24.4,1150000,0.0,54.34782608695652,,577.0,,590.0,0.0,588.0,11.971428571428573,0.3333333333333333,0.2857142857142857,0.4879500364742663,0,17,4,2022,0,0,1
Homa Bay,2022-04-29,2022-05-06,2.0,,7,6.7,15.2,0.3,1.5,26.1,1150000,0.17391304347826086,,,,1.0,507.0,,582.0,14.742857142857144,0.75,0.42857142857142855,0.786795792469443,0,17,4,2022,0,1,1
Homa Bay,2022-04-30,2022-05-06,0.0,594.0,6,0.5,17.6,0.0,1.5,14.3,1150000,0.0,51.65217391304348,0.0,553.0,,577.0,,590.0,16.714285714285715,0.6,0.375,0.7440238091428447,0,17,4,2022,0,0,1
Homa Bay,2022-05-01,2022-05-05,0.0,568.0,4,14.8,10.1,0.0,1.5,5.0,1150000,0.0,49.391304347826086,0.0,625.0,,,1.0,507.0,15.314285714285715,0.4,0.3333333333333333,0.7071067811865474,0,17,5,2022,0,0,1
Homa Bay,2022-05-02,2022-05-09,1.0,557.0,7,12.5,0.4,0.2,1.5,6.4,1150000,0.08695652173913043,48.434782608695656,2.0,,0.0,553.0,,577.0,14.442857142857145,0.5,0.4444444444444444,0.7264831572567788,0,18,5,2022,0,0,1
Homa Bay,2022-05-03,2022-05-07,2.0,,4,20.1,3.5,2.1,1.5,10.3,1150000,0.17391304347826086,,0.0,594.0,0.0,625.0,,,13.042857142857143,0.7142857142857143,0.6,0.8432740427115677,0,18,5,2022,0,1,1
Homa Bay,2022-05-04,2022-05-10,0.0,526.0,6,4.8,12.1,0.5,1.5,4.9,1150000,0.0,45.73913043478261,0.0,568.0,2.0,,0.0,553.0,13.057142857142859,0.7142857142857143,0.6,0.8432740427115677,0,18,5,2022,0,0,1
Homa Bay,2022-05-05,2022-05-11,0.0,601.0,6,24.4,6.1,1.8,1.5,1.3,1150000,0.0,52.26086956521739,1.0,557.0,0.0,594.0,0.0,625.0,9.757142857142856,0.7142857142857143,0.6,0.8432740427115677,0,18,5,2022,0,0,1
Homa Bay,2022-05-06,2022-05-09,2.0,781.0,3,26.1,6.7,15.2,1.5,1.0,1150000,0.17391304347826086,67.91304347826087,2.0,,0.0,568.0,2.0,,6.171428571428572,0.7142857142857143,0.7272727272727273,0.9045340337332908,0,18,5,2022,0,0,1
Homa Bay,2022-05-07,2022-05-10,0.0,862.0,3,14.3,0.5,17.6,1.5,1.3,1150000,0.0,74.95652173913044,0.0,526.0,1.0,557.0,0.0,594.0,4.314285714285715,0.7142857142857143,0.6666666666666666,0.8876253645985944,0,18,5,2022,0,0,1
Homa Bay,2022-05-08,2022-05-15,0.0,701.0,7,5.0,14.8,10.1,1.5,3.0,1150000,0.0,60.95652173913044,0.0,601.0,2.0,,0.0,568.0,4.028571428571429,0.7142857142857143,0.5833333333333334,0.9003366373785199,0,18,5,2022,0,0,1
Homa Bay,2022-05-09,2022-05-15,1.0,621.0,6,6.4,12.5,0.4,1.5,6.4,1150000,0.08695652173913043,54.0,2.0,781.0,0.0,526.0,1.0,557.0,4.028571428571429,0.7142857142857143,0.6153846153846154,0.869718492622904,0,19,5,2022,0,0,1
Homa Bay,2022-05-10,2022-05-17,,617.0,7,10.3,20.1,3.5,1.5,0.0,1150000,,53.65217391304348,0.0,862.0,0.0,601.0,2.0,,2.557142857142857,0.5,0.6153846153846154,0.869718492622904,0,19,5,2022,1,0,1
Homa Bay,2022-05-11,2022-05-17,0.0,707.0,6,4.9,4.8,12.1,1.5,9.6,1150000,0.0,61.47826086956522,0.0,701.0,2.0,781.0,0.0,526.0,3.2285714285714286,0.5,0.6153846153846154,0.869718492622904,0,19,5,2022,0,0,1
Homa Bay,2022-05-12,2022-05-18,,691.0,6,1.3,24.4,6.1,1.5,1.0,1150000,,60.08695652173913,1.0,621.0,0.0,862.0,0.0,601.0,3.1857142857142855,0.6,0.6666666666666666,0.8876253645985944,0,19,5,2022,1,0,1
Homa Bay,2022-05-13,2022-05-20,,671.0,7,1.0,26.1,6.7,1.5,0.0,1150000,,58.34782608695652,,617.0,0.0,701.0,2.0,781.0,3.0428571428571423,0.25,0.5454545454545454,0.8201995322647243,0,19,5,2022,1,0,1
Homa Bay,2022-05-14,2022-05-20,2.0,611.0,6,1.3,14.3,0.5,1.5,1.8,1150000,0.17391304347826086,53.130434782608695,0.0,707.0,1.0,621.0,0.0,862.0,3.114285714285714,0.75,0.7272727272727273,0.9045340337332908,0,19,5,2022,0,0,1
Homa Bay,2022-05-15,2022-05-21,,762.0,6,3.0,5.0,14.8,1.5,0.5,1150000,,66.26086956521739,,691.0,,617.0,0.0,701.0,2.7571428571428567,1.0,0.8,0.9189365834726814,0,19,5,2022,1,0,1
Homa Bay,2022-05-16,2022-05-22,1.0,723.0,6,6.4,6.4,12.5,1.5,0.0,1150000,0.08695652173913043,62.869565217391305,,671.0,0.0,707.0,1.0,621.0,1.842857142857143,1.0,0.8,0.9189365834726814,0,20,5,2022,0,0,1
Homa Bay,2022-05-17,2022-05-22,2.0,832.0,5,0.0,10.3,20.1,1.5,3.5,1150000,0.17391304347826086,72.34782608695653,2.0,611.0,,691.0,,617.0,2.3428571428571425,1.25,0.8,0.9189365834726814,0,20,5,2022,0,0,1
Homa Bay,2022-05-18,2022-05-21,1.0,624.0,3,9.6,4.9,4.8,1.5,3.8,1150000,0.08695652173913043,54.260869565217384,,762.0,,671.0,0.0,707.0,1.5142857142857142,1.5,0.9,0.875595035770913,0,20,5,2022,0,0,1
Homa Bay,2022-05-19,2022-05-25,0.0,887.0,6,1.0,1.3,24.4,1.5,0.0,1150000,0.0,77.13043478260869,1.0,723.0,2.0,611.0,,691.0,1.3714285714285714,1.2,0.9,0.875595035770913,0,20,5,2022,0,0,1
Homa Bay,2022-05-20,2022-05-26,,915.0,6,0.0,1.0,26.1,1.5,0.1,1150000,,79.56521739130434,2.0,832.0,,762.0,,671.0,1.3857142857142857,1.2,0.7777777777777778,0.8333333333333331,0,20,5,2022,1,0,1
Homa Bay,2022-05-21,2022-05-27,0.0,787.0,6,1.8,1.3,14.3,1.5,0.8,1150000,0.0,68.43478260869566,1.0,624.0,1.0,723.0,2.0,611.0,1.2428571428571427,0.8,0.7777777777777778,0.8333333333333331,0,20,5,2022,0,0,1
Homa Bay,2022-05-22,2022-05-27,0.0,635.0,5,0.5,3.0,5.0,1.5,1.9,1150000,0.0,55.21739130434783,0.0,887.0,2.0,832.0,,762.0,1.4428571428571428,0.6666666666666666,0.7777777777777778,0.8333333333333331,0,20,5,2022,0,0,1
Homa Bay,2022-05-23,2022-05-30,0.0,,7,0.0,6.4,6.4,1.5,10.0,1150000,0.0,,,915.0,1.0,624.0,1.0,723.0,2.8714285714285714,0.5,0.6666666666666666,0.8660254037844386,0,21,5,2022,0,1,1
Homa Bay,2022-05-24,2022-05-31,,752.0,7,3.5,0.0,10.3,1.5,0.6,1150000,,65.3913043478261,0.0,787.0,0.0,887.0,2.0,832.0,2.457142857142857,0.2,0.6666666666666666,0.8660254037844386,0,21,5,2022,1,0,1
Homa Bay,2022-05-25,2022-05-29,,647.0,4,3.8,9.6,4.9,1.5,3.8,1150000,,56.26086956521739,0.0,635.0,,915.0,1.0,624.0,2.457142857142857,0.0,0.75,0.8864052604279182,0,21,5,2022,1,0,1
Homa Bay,2022-05-26,2022-06-01,0.0,,6,0.0,1.0,1.3,1.5,2.7,1150000,0.0,,0.0,,0.0,787.0,0.0,887.0,2.8428571428571425,0.0,0.6666666666666666,0.8660254037844386,0,21,5,2022,0,1,1
Homa Bay,2022-05-27,2022-06-03,0.0,566.0,7,0.1,0.0,1.0,1.5,28.2,1150000,0.0,49.21739130434782,,752.0,0.0,635.0,,915.0,6.857142857142857,0.0,0.6,0.8432740427115678,0,21,5,2022,0,0,1
Homa Bay,2022-05-28,2022-06-03,1.0,,6,0.8,1.8,1.3,1.5,14.7,1150000,0.08695652173913043,,,647.0,0.0,,0.0,787.0,8.842857142857142,0.2,0.5,0.7071067811865476,0,21,5,2022,0,1,1
Homa Bay,2022-05-29,2022-06-04,0.0,,6,1.9,0.5,3.0,1.5,10.1,1150000,0.0,,0.0,,,752.0,0.0,635.0,10.014285714285714,0.2,0.45454545454545453,0.6875516509523286,0,21,5,2022,0,1,1
Homa Bay,2022-05-30,2022-06-05,0.0,697.0,6,10.0,0.0,6.4,1.5,11.2,1150000,0.0,60.608695652173914,0.0,566.0,,647.0,0.0,,10.185714285714285,0.2,0.36363636363636365,0.6741998624632421,0,22,5,2022,0,0,1
Homa Bay,2022-05-31,2022-06-03,0.0,568.0,3,0.6,3.5,0.0,1.5,0.0,1150000,0.0,49.391304347826086,1.0,,0.0,,,752.0,10.1,0.16666666666666666,0.18181818181818182,0.4045199174779454,0,22,5,2022,0,0,1
Homa Bay,2022-06-01,2022-06-06,,700.0,5,3.8,3.8,9.6,1.5,2.6,1150000,,60.8695652173913,0.0,,0.0,566.0,,647.0,9.928571428571429,0.16666666666666666,0.1,0.31622776601683816,0,22,6,2022,1,0,1
Homa Bay,2022-06-02,2022-06-06,0.0,611.0,4,2.7,0.0,1.0,1.5,0.0,1150000,0.0,53.130434782608695,0.0,697.0,1.0,,0.0,,9.542857142857143,0.16666666666666666,0.1,0.31622776601683816,0,22,6,2022,0,0,1
Homa Bay,2022-06-03,2022-06-06,0.0,561.0,3,28.2,0.1,0.0,1.5,0.0,1150000,0.0,48.78260869565217,0.0,568.0,0.0,,0.0,566.0,5.514285714285714,0.16666666666666666,0.09090909090909091,0.3015113445777639,0,22,6,2022,0,0,1
Homa Bay,2022-06-04,2022-06-07,,621.0,3,14.7,0.8,1.8,1.5,0.2,1150000,,54.0,,700.0,0.0,697.0,1.0,,3.4428571428571426,0.0,0.1,0.31622776601683816,0,22,6,2022,1,0,1
Homa Bay,2022-06-05,2022-06-12,0.0,554.0,7,10.1,1.9,0.5,1.5,0.2,1150000,0.0,48.173913043478265,0.0,611.0,0.0,568.0,0.0,,2.0285714285714285,0.0,0.1,0.31622776601683816,0,22,6,2022,0,0,1
Homa Bay,2022-06-06,2022-06-12,0.0,583.0,6,11.2,10.0,0.0,1.5,0.0,1150000,0.0,50.69565217391305,0.0,561.0,,700.0,0.0,697.0,0.42857142857142855,0.0,0.1,0.31622776601683816,0,23,6,2022,0,0,1
Homa Bay,2022-06-07,2022-06-14,1.0,627.0,7,0.0,0.6,3.5,1.5,1.1,1150000,0.08695652173913043,54.52173913043478,,621.0,0.0,611.0,0.0,568.0,0.5857142857142856,0.2,0.18181818181818182,0.4045199174779454,1,23,6,2022,0,0,1
Homa Bay,2022-06-08,2022-06-15,0.0,587.0,7,2.6,3.8,3.8,1.5,0.8,1150000,0.0,51.04347826086956,0.0,554.0,0.0,561.0,,700.0,0.32857142857142857,0.16666666666666666,0.16666666666666666,0.38924947208076166,0,23,6,2022,0,0,1
Homa Bay,2022-06-09,2022-06-13,0.0,541.0,4,0.0,2.7,0.0,1.5,5.4,1150000,0.0,47.04347826086957,0.0,583.0,,621.0,0.0,611.0,1.1,0.16666666666666666,0.16666666666666666,0.38924947208076166,0,23,6,2022,0,0,1
Homa Bay,2022-06-10,2022-06-17,0.0,583.0,7,0.0,28.2,0.1,1.5,0.5,1150000,0.0,50.69565217391305,1.0,627.0,0.0,554.0,0.0,561.0,1.1714285714285713,0.16666666666666666,0.16666666666666666,0.38924947208076166,0,23,6,2022,0,0,1
Homa Bay,2022-06-11,2022-06-16,0.0,585.0,5,0.2,14.7,0.8,1.5,0.0,1150000,0.0,50.869565217391305,0.0,587.0,0.0,583.0,,621.0,1.1428571428571428,0.14285714285714285,0.08333333333333333,0.2886751345948131,0,23,6,2022,0,0,1
Homa Bay,2022-06-12,2022-06-18,1.0,621.0,6,0.2,10.1,1.9,1.5,0.0,1150000,0.08695652173913043,54.0,0.0,541.0,1.0,627.0,0.0,554.0,1.1142857142857143,0.2857142857142857,0.16666666666666666,0.38924947208076166,1,23,6,2022,0,0,1
Homa Bay,2022-06-13,2022-06-16,,727.0,3,0.0,11.2,10.0,1.5,0.0,1150000,,63.21739130434783,0.0,583.0,0.0,587.0,0.0,583.0,1.1142857142857143,0.3333333333333333,0.18181818181818182,0.4045199174779454,0,24,6,2022,1,0,1
Homa Bay,2022-06-14,2022-06-21,1.0,590.0,7,1.1,0.0,0.6,1.5,0.3,1150000,0.08695652173913043,51.30434782608695,0.0,585.0,0.0,541.0,1.0,627.0,1.0,0.3333333333333333,0.2727272727272727,0.46709936649691386,0,24,6,2022,0,0,1
Homa Bay,2022-06-15,2022-06-20,,601.0,5,0.8,2.6,3.8,1.5,0.0,1150000,,52.26086956521739,1.0,621.0,0.0,583.0,0.0,587.0,0.8857142857142858,0.4,0.2727272727272727,0.46709936649691386,0,24,6,2022,1,0,1
Homa Bay,2022-06-16,2022-06-21,0.0,,5,5.4,0.0,2.7,1.5,0.0,1150000,0.0,,,727.0,0.0,585.0,0.0,541.0,0.1142857142857143,0.4,0.2727272727272727,0.46709936649691386,0,24,6,2022,0,1,1
Homa Bay,2022-06-17,2022-06-23,0.0,958.0,6,0.5,0.0,28.2,1.5,0.0,1150000,0.0,83.30434782608695,1.0,590.0,1.0,621.0,0.0,583.0,0.04285714285714286,0.4,0.2727272727272727,0.46709936649691386,0,24,6,2022,0,0,1
Homa Bay,2022-06-18,2022-06-23,0.0,775.0,5,0.0,0.2,14.7,1.5,0.8,1150000,0.0,67.3913043478261,,601.0,,727.0,0.0,585.0,0.15714285714285717,0.4,0.25,0.4522670168666455,0,24,6,2022,0,0,1
Homa Bay,2022-06-19,2022-06-22,0.0,705.0,3,0.0,0.2,10.1,1.5,5.0,1150000,0.0,61.30434782608695,0.0,,1.0,590.0,1.0,621.0,0.8714285714285713,0.2,0.25,0.4522670168666455,0,24,6,2022,0,0,1
Homa Bay,2022-06-20,2022-06-25,1.0,739.0,5,0.0,0.0,11.2,1.5,7.7,1150000,0.08695652173913043,64.26086956521739,0.0,958.0,,601.0,,727.0,1.9714285714285715,0.3333333333333333,0.3333333333333333,0.49236596391733095,0,25,6,2022,0,0,1
Homa Bay,2022-06-21,2022-06-26,0.0,,5,0.3,1.1,0.0,1.5,0.0,1150000,0.0,,0.0,775.0,0.0,,1.0,590.0,1.9285714285714286,0.16666666666666666,0.25,0.4522670168666455,0,25,6,2022,0,1,1
Homa Bay,2022-06-22,2022-06-28,,621.0,6,0.0,0.8,2.6,1.5,0.0,1150000,,54.0,0.0,705.0,0.0,958.0,,601.0,1.9285714285714286,0.16666666666666666,0.2727272727272727,0.46709936649691386,0,25,6,2022,1,0,1
Homa Bay,2022-06-23,2022-06-26,0.0,553.0,3,0.0,5.4,0.0,1.5,6.1,1150000,0.0,48.08695652173913,1.0,739.0,0.0,775.0,0.0,,2.8,0.16666666666666666,0.2727272727272727,0.46709936649691386,0,25,6,2022,0,0,1
Homa Bay,2022-06-24,2022-06-27,,571.0,3,0.0,0.5,0.0,1.5,9.9,1150000,,49.65217391304348,0.0,,0.0,705.0,0.0,958.0,4.214285714285714,0.2,0.3,0.483045891539648,0,25,6,2022,1,0,1
Homa Bay,2022-06-25,2022-06-29,0.0,,4,0.8,0.0,0.2,1.5,1.5,1150000,0.0,,,621.0,1.0,739.0,0.0,775.0,4.314285714285714,0.2,0.3,0.483045891539648,0,25,6,2022,0,1,1
Homa Bay,2022-06-26,2022-07-02,1.0,,6,5.0,0.0,0.2,1.5,2.2,1150000,0.08695652173913043,,0.0,553.0,0.0,,0.0,705.0,3.9142857142857146,0.4,0.3,0.483045891539648,0,25,6,2022,0,1,1
Homa Bay,2022-06-27,2022-07-03,1.0,588.0,6,7.7,0.0,0.0,1.5,0.4,1150000,0.08695652173913043,51.13043478260869,,571.0,,621.0,1.0,739.0,2.8714285714285714,0.4,0.36363636363636365,0.504524979109513,0,26,6,2022,0,0,1
Homa Bay,2022-06-28,2022-07-02,0.0,587.0,4,0.0,0.3,1.1,1.5,0.6,1150000,0.0,51.04347826086956,0.0,,0.0,553.0,0.0,,2.957142857142857,0.4,0.2727272727272727,0.46709936649691386,0,26,6,2022,0,0,1
Homa Bay,2022-06-29,2022-07-05,,581.0,6,0.0,0.0,0.8,1.5,0.6,1150000,,50.52173913043478,1.0,,,571.0,,621.0,3.042857142857143,0.4,0.2727272727272727,0.46709936649691386,0,26,6,2022,1,0,1
Homa Bay,2022-06-30,2022-07-04,0.0,,4,6.1,0.0,5.4,1.5,0.1,1150000,0.0,,1.0,588.0,0.0,,0.0,553.0,2.185714285714286,0.4,0.2727272727272727,0.46709936649691386,0,26,6,2022,0,1,1
Homa Bay,2022-07-01,2022-07-06,0.0,,5,9.9,0.0,0.5,0.8,0.1,1150000,0.0,,0.0,587.0,1.0,,,571.0,0.7857142857142857,0.3333333333333333,0.2727272727272727,0.46709936649691386,0,26,7,2022,0,1,0
Homa Bay,2022-07-02,2022-07-08,,320.0,6,1.5,0.8,0.0,0.8,0.1,1150000,,27.82608695652174,,581.0,1.0,588.0,0.0,,0.5857142857142857,0.4,0.3,0.483045891539648,0,26,7,2022,1,0,0
Homa Bay,2022-07-03,2022-07-08,0.0,,5,2.2,5.0,0.0,0.8,0.0,1150000,0.0,,0.0,,0.0,587.0,1.0,,0.2714285714285714,0.2,0.3,0.483045891539648,0,26,7,2022,0,1,0
Homa Bay,2022-07-04,2022-07-07,0.0,320.0,3,0.4,7.7,0.0,0.8,0.0,1150000,0.0,27.82608695652174,0.0,,,581.0,1.0,588.0,0.21428571428571427,0.0,0.2,0.421637021355784,0,27,7,2022,0,0,0
Homa Bay,2022-07-05,2022-07-12,0.0,297.0,7,0.6,0.0,0.3,0.8,0.0,1150000,0.0,25.82608695652174,,320.0,0.0,,0.0,587.0,0.1285714285714286,0.0,0.2,0.421637021355784,0,27,7,2022,0,0,0
Homa Bay,2022-07-06,2022-07-12,,304.0,6,0.6,0.0,0.0,0.8,0.0,1150000,,26.43478260869565,0.0,,0.0,,,581.0,0.042857142857142864,0.0,0.2,0.421637021355784,0,27,7,2022,1,0,0
Homa Bay,2022-07-07,2022-07-10,0.0,310.0,3,0.1,6.1,0.0,0.8,0.0,1150000,0.0,26.956521739130434,0.0,320.0,,320.0,0.0,,0.028571428571428574,0.0,0.2,0.421637021355784,0,27,7,2022,0,0,0
Homa Bay,2022-07-08,2022-07-12,0.0,310.0,4,0.1,9.9,0.0,0.8,0.0,1150000,0.0,26.956521739130434,0.0,297.0,0.0,,0.0,,0.014285714285714287,0.0,0.18181818181818182,0.40451991747794536,0,27,7,2022,0,0,0
Homa Bay,2022-07-09,2022-07-15,0.0,,6,0.1,1.5,0.8,0.8,0.2,1150000,0.0,,,304.0,0.0,320.0,,320.0,0.028571428571428574,0.0,0.18181818181818182,0.40451991747794536,0,27,7,2022,0,1,0
Homa Bay,2022-07-10,2022-07-16,,322.0,6,0.0,2.2,5.0,0.8,0.0,1150000,,27.999999999999996,0.0,310.0,0.0,297.0,0.0,,0.028571428571428574,0.0,0.1,0.31622776601683816,0,27,7,2022,1,0,0
Homa Bay,2022-07-11,2022-07-17,0.0,,6,0.0,0.4,7.7,0.8,0.0,1150000,0.0,,0.0,310.0,,304.0,0.0,320.0,0.028571428571428574,0.0,0.0,0.0,0,28,7,2022,0,1,0
Homa Bay,2022-07-12,2022-07-16,0.0,295.0,4,0.0,0.6,0.0,0.8,0.2,1150000,0.0,25.652173913043477,0.0,,0.0,310.0,0.0,297.0,0.05714285714285715,0.0,0.0,0.0,0,28,7,2022,0,0,0
Homa Bay,2022-07-13,2022-07-17,2.0,315.0,4,0.0,0.6,0.0,0.8,0.0,1150000,0.17391304347826086,27.391304347826086,,322.0,0.0,310.0,,304.0,0.05714285714285715,0.3333333333333333,0.18181818181818182,0.6030226891555274,1,28,7,2022,0,0,0
Homa Bay,2022-07-14,2022-07-18,,363.0,4,0.0,0.1,6.1,0.8,0.0,1150000,,31.56521739130435,0.0,,0.0,,0.0,310.0,0.05714285714285715,0.4,0.2,0.632455532033676,0,28,7,2022,1,0,0
Homa Bay,2022-07-15,2022-07-18,,384.0,3,0.0,0.1,9.9,0.8,5.6,1150000,,33.391304347826086,0.0,295.0,,322.0,0.0,310.0,0.8571428571428571,0.5,0.2222222222222222,0.6666666666666667,0,28,7,2022,1,0,0
Homa Bay,2022-07-16,2022-07-20,0.0,338.0,4,0.2,0.1,1.5,0.8,0.1,1150000,0.0,29.391304347826086,2.0,315.0,0.0,,0.0,,0.8428571428571427,0.5,0.2,0.6324555320336759,0,28,7,2022,0,0,0
Homa Bay,2022-07-17,2022-07-20,,319.0,3,0.0,0.0,2.2,0.8,0.0,1150000,,27.739130434782606,,363.0,0.0,295.0,,322.0,0.8428571428571427,0.5,0.2222222222222222,0.6666666666666667,0,28,7,2022,1,0,0
Homa Bay,2022-07-18,2022-07-23,0.0,342.0,5,0.0,0.0,0.4,0.8,0.7,1150000,0.0,29.739130434782606,,384.0,2.0,315.0,0.0,,0.9428571428571428,0.5,0.2222222222222222,0.6666666666666667,0,29,7,2022,0,0,0
Homa Bay,2022-07-19,2022-07-24,1.0,284.0,5,0.2,0.0,0.6,0.8,0.5,1150000,0.08695652173913043,24.695652173913043,0.0,338.0,,363.0,0.0,295.0,0.9857142857142857,0.75,0.3333333333333333,0.7071067811865476,0,29,7,2022,0,0,0
Homa Bay,2022-07-20,2022-07-25,,320.0,5,0.0,0.0,0.6,0.8,0.0,1150000,,27.82608695652174,,319.0,,384.0,2.0,315.0,0.9857142857142857,0.3333333333333333,0.3333333333333333,0.7071067811865476,0,29,7,2022,1,0,0
Homa Bay,2022-07-21,2022-07-28,0.0,,7,0.0,0.0,0.1,0.8,0.2,1150000,0.0,,0.0,342.0,0.0,338.0,,363.0,1.0142857142857142,0.25,0.3333333333333333,0.7071067811865476,0,29,7,2022,0,1,0
Homa Bay,2022-07-22,2022-07-27,,289.0,5,5.6,0.0,0.1,0.8,0.8,1150000,,25.130434782608692,1.0,284.0,,319.0,,384.0,0.32857142857142857,0.25,0.375,0.7440238091428449,0,29,7,2022,1,0,0
Homa Bay,2022-07-23,2022-07-26,,,3,0.1,0.2,0.1,0.8,0.2,1150000,,,,320.0,0.0,342.0,0.0,338.0,0.34285714285714286,0.3333333333333333,0.42857142857142855,0.7867957924694431,0,29,7,2022,1,1,0
Homa Bay,2022-07-24,2022-07-31,0.0,268.0,7,0.0,0.0,0.0,0.8,0.0,1150000,0.0,23.304347826086957,0.0,,1.0,284.0,,319.0,0.34285714285714286,0.25,0.375,0.7440238091428449,0,29,7,2022,0,0,0
Homa Bay,2022-07-25,2022-07-29,,290.0,4,0.7,0.0,0.0,0.8,0.0,1150000,,25.217391304347824,,289.0,,320.0,0.0,342.0,0.24285714285714288,0.3333333333333333,0.42857142857142855,0.7867957924694431,0,30,7,2022,1,0,0
Homa Bay,2022-07-26,2022-07-29,0.0,294.0,3,0.5,0.2,0.0,0.8,0.2,1150000,0.0,25.565217391304344,,,0.0,,1.0,284.0,0.20000000000000004,0.0,0.42857142857142855,0.7867957924694431,0,30,7,2022,0,0,0
Homa Bay,2022-07-27,2022-08-02,0.0,304.0,6,0.0,0.0,0.0,0.8,0.0,1150000,0.0,26.43478260869565,0.0,268.0,,289.0,,320.0,0.20000000000000004,0.0,0.14285714285714285,0.37796447300922736,0,30,7,2022,0,0,0
Homa Bay,2022-07-28,2022-08-04,0.0,,7,0.2,0.0,0.0,0.8,3.1,1150000,0.0,,,290.0,,,0.0,,0.6142857142857144,0.0,0.125,0.3535533905932739,0,30,7,2022,0,1,0
Homa Bay,2022-07-29,2022-08-05,0.0,323.0,7,0.8,5.6,0.0,0.8,5.1,1150000,0.0,28.08695652173913,0.0,294.0,0.0,268.0,,289.0,1.2285714285714289,0.0,0.1111111111111111,0.3333333333333335,0,30,7,2022,0,0,0
Homa Bay,2022-07-30,2022-08-06,0.0,276.0,7,0.2,0.1,0.2,0.8,5.6,1150000,0.0,24.0,0.0,304.0,,290.0,,,2.0,0.0,0.1111111111111111,0.3333333333333335,0,30,7,2022,0,0,0
Homa Bay,2022-07-31,2022-08-04,0.0,284.0,4,0.0,0.0,0.0,0.8,18.4,1150000,0.0,24.695652173913043,0.0,,0.0,294.0,0.0,268.0,4.628571428571428,0.0,0.1,0.31622776601683805,0,30,7,2022,0,0,0
Homa Bay,2022-08-01,2022-08-07,1.0,,6,0.0,0.7,0.0,0.8,7.7,1150000,0.08695652173913043,,0.0,323.0,0.0,304.0,,290.0,5.728571428571429,0.14285714285714285,0.2,0.42163702135578396,0,31,8,2022,0,1,0
Homa Bay,2022-08-02,2022-08-06,,272.0,4,0.2,0.5,0.2,0.8,13.9,1150000,,23.65217391304348,0.0,276.0,0.0,,0.0,294.0,7.685714285714286,0.16666666666666666,0.1111111111111111,0.3333333333333335,0,31,8,2022,1,0,0
Homa Bay,2022-08-03,2022-08-06,0.0,338.0,3,0.0,0.0,0.0,0.8,0.0,1150000,0.0,29.391304347826086,0.0,284.0,0.0,323.0,0.0,304.0,7.685714285714286,0.16666666666666666,0.1,0.3162277660168381,0,31,8,2022,0,0,0
Homa Bay,2022-08-04,2022-08-08,0.0,334.0,4,3.1,0.2,0.0,0.8,0.1,1150000,0.0,29.043478260869563,1.0,,0.0,276.0,0.0,,7.257142857142858,0.16666666666666666,0.1,0.3162277660168381,0,31,8,2022,0,0,0
